t.uri
http://eol.org/schema/terms/boreal_forests_taiga
http://eol.org/schema/terms/wet_forest
http://purl.obolibrary.org/obo/ENVO_00000018
http://purl.obolibrary.org/obo/ENVO_00000034
http://purl.obolibrary.org/obo/ENVO_00000044
http://purl.obolibrary.org/obo/ENVO_00000052
http://purl.obolibrary.org/obo/ENVO_00000058
http://purl.obolibrary.org/obo/ENVO_00000085
http://purl.obolibrary.org/obo/ENVO_00000107
http://purl.obolibrary.org/obo/ENVO_00000108
http://purl.obolibrary.org/obo/ENVO_00000127
http://purl.obolibrary.org/obo/ENVO_00000128
http://purl.obolibrary.org/obo/ENVO_00000129
http://purl.obolibrary.org/obo/ENVO_00000142
http://purl.obolibrary.org/obo/ENVO_00000143
http://purl.obolibrary.org/obo/ENVO_00000154
http://purl.obolibrary.org/obo/ENVO_00000156
http://purl.obolibrary.org/obo/ENVO_00000157
http://purl.obolibrary.org/obo/ENVO_00000173
http://purl.obolibrary.org/obo/ENVO_00000177
http://purl.obolibrary.org/obo/ENVO_00000183
http://purl.obolibrary.org/obo/ENVO_00000185
http://purl.obolibrary.org/obo/ENVO_00000186
http://purl.obolibrary.org/obo/ENVO_00000189
http://purl.obolibrary.org/obo/ENVO_00000197
http://purl.obolibrary.org/obo/ENVO_00000199
http://purl.obolibrary.org/obo/ENVO_00000202
http://purl.obolibrary.org/obo/ENVO_00000203
http://purl.obolibrary.org/obo/ENVO_00000236
http://purl.obolibrary.org/obo/ENVO_00000248
http://purl.obolibrary.org/obo/ENVO_00000260
http://purl.obolibrary.org/obo/ENVO_00000262
http://purl.obolibrary.org/obo/ENVO_00000268
http://purl.obolibrary.org/obo/ENVO_00000271
http://purl.obolibrary.org/obo/ENVO_00000278
http://purl.obolibrary.org/obo/ENVO_00000300
http://purl.obolibrary.org/obo/ENVO_00000301
http://purl.obolibrary.org/obo/ENVO_00000312
http://purl.obolibrary.org/obo/ENVO_00000325
http://purl.obolibrary.org/obo/ENVO_00000329
http://purl.obolibrary.org/obo/ENVO_00000432
http://purl.obolibrary.org/obo/ENVO_00000434
http://purl.obolibrary.org/obo/ENVO_00000435
http://purl.obolibrary.org/obo/ENVO_00000446
http://purl.obolibrary.org/obo/ENVO_00000454
http://purl.obolibrary.org/obo/ENVO_00000458
http://purl.obolibrary.org/obo/ENVO_00000488
http://purl.obolibrary.org/obo/ENVO_00000489
http://purl.obolibrary.org/obo/ENVO_00000511
http://purl.obolibrary.org/obo/ENVO_00000551
http://purl.obolibrary.org/obo/ENVO_00000571
http://purl.obolibrary.org/obo/ENVO_00000572
http://purl.obolibrary.org/obo/ENVO_00000879
http://purl.obolibrary.org/obo/ENVO_00000883
http://purl.obolibrary.org/obo/ENVO_00002130
http://purl.obolibrary.org/obo/ENVO_00002131
http://purl.obolibrary.org/obo/ENVO_00002132
http://purl.obolibrary.org/obo/ENVO_00002235
http://purl.obolibrary.org/obo/ENVO_00002236
http://purl.obolibrary.org/obo/ENVO_00002237
http://purl.obolibrary.org/obo/ENVO_00002241
http://purl.obolibrary.org/obo/ENVO_00002244
http://purl.obolibrary.org/obo/ENVO_00002246
http://purl.obolibrary.org/obo/ENVO_00002248
