t.uri
http://purl.obolibrary.org/obo/ENVO_00002030
http://purl.obolibrary.org/obo/ENVO_00000144
https://www.wikidata.org/entity/Q37868
http://purl.obolibrary.org/obo/ENVO_01000173
http://purl.obolibrary.org/obo/ENVO_00012408
http://eol.org/schema/terms/benthic
http://polytraits.lifewatchgreece.eu/terms/LM_B
http://polytraits.lifewatchgreece.eu/terms/RW_DIFF
http://polytraits.lifewatchgreece.eu/terms/RW_BEV
http://polytraits.lifewatchgreece.eu/terms/RW_DC
http://www.marinespecies.org/traits/Epifaunal
http://eol.org/schema/terms/intermediateEpifaunal
http://eol.org/schema/terms/lowEpifaunal
http://eol.org/schema/terms/semiInfaunal
http://eol.org/schema/terms/upperEpifaunal
https://eol.org/schema/terms/freshwater_benthic
https://eol.org/schema/terms/esl_ALA
http://purl.obolibrary.org/obo/ENVO_00005797
https://eol.org/schema/terms/esl_LEF
http://polytraits.lifewatchgreece.eu/terms/SETTL_HARD
http://www.marinespecies.org/traits/Infaunal
http://eol.org/schema/terms/shallowInfaunal
http://polytraits.lifewatchgreece.eu/terms/HAB_MAERL
http://purl.obolibrary.org/obo/ENVO_01000024
http://purl.obolibrary.org/obo/ENVO_01000027
http://purl.obolibrary.org/obo/ENVO_00000244
http://polytraits.lifewatchgreece.eu/terms/DZ_ABY
http://purl.obolibrary.org/obo/ENVO_00000314
http://purl.obolibrary.org/obo/ENVO_00000315
http://purl.obolibrary.org/obo/ENVO_00000167
http://purl.obolibrary.org/obo/ENVO_01000026
https://eol.org/schema/terms/usnvc_5_A_4
https://eol.org/schema/terms/usnvc_5_A_2
https://eol.org/schema/terms/usnvc_5_A_2_Wb
https://eol.org/schema/terms/usnvc_5_A_3
https://eol.org/schema/terms/usnvc_5_A_3_Wf
https://eol.org/schema/terms/usnvc_5_A_3_We
https://eol.org/schema/terms/usnvc_5_A_3_Xd
https://eol.org/schema/terms/marineChemosyntheticHabitat
http://purl.obolibrary.org/obo/ENVO_00000274
http://purl.obolibrary.org/obo/ENVO_00000273
http://purl.obolibrary.org/obo/ENVO_01000028
http://purl.obolibrary.org/obo/ENVO_03000033
http://purl.obolibrary.org/obo/ENVO_00002113
http://purl.obolibrary.org/obo/ENVO_00002118
http://purl.obolibrary.org/obo/ENVO_02000046
http://purl.obolibrary.org/obo/ENVO_02000044
http://purl.obolibrary.org/obo/ENVO_03000034
http://purl.obolibrary.org/obo/ENVO_00000406
http://purl.obolibrary.org/obo/ENVO_00000264
http://eol.org/schema/terms/softBenthicSubstrate
https://eol.org/schema/terms/esl_CAU
http://purl.obolibrary.org/obo/ENVO_01000140
http://purl.obolibrary.org/obo/ENVO_01000142
https://eol.org/schema/terms/esl_NAV
http://eol.org/schema/terms/nektobenthic
http://polytraits.lifewatchgreece.eu/terms/PHF_OFF
http://polytraits.lifewatchgreece.eu/terms/RW_OEV
http://polytraits.lifewatchgreece.eu/terms/RW_REG
https://eol.org/schema/terms/surficialModifier
http://polytraits.lifewatchgreece.eu/terms/RW_UC
https://eol.org/schema/terms/upward_conveyor
http://purl.obolibrary.org/obo/ENVO_00003097
http://purl.obolibrary.org/obo/ENVO_00000014
http://purl.obolibrary.org/obo/ENVO_00000072
http://purl.obolibrary.org/obo/ENVO_00000042
http://purl.obolibrary.org/obo/ENVO_00000079
http://purl.obolibrary.org/obo/ENVO_00000036
http://purl.obolibrary.org/obo/ENVO_00000395
http://purl.obolibrary.org/obo/ENVO_00000394
http://purl.obolibrary.org/obo/ENVO_01000258
http://purl.obolibrary.org/obo/ENVO_01000071
http://purl.obolibrary.org/obo/ENVO_00002269
http://purl.obolibrary.org/obo/ENVO_00000137
http://purl.obolibrary.org/obo/ENVO_00000140
http://purl.obolibrary.org/obo/ENVO_00002224
http://eol.org/schema/terms/eutrophicFreshwaterLake
http://eol.org/schema/terms/eutrophicFreshwaterPond
http://purl.obolibrary.org/obo/ENVO_00000256
http://purl.obolibrary.org/obo/ENVO_00000873
http://purl.obolibrary.org/obo/ENVO_01000306
http://purl.obolibrary.org/obo/ENVO_00002037
http://eol.org/schema/terms/alpineFreshwaterImpoundment
http://eol.org/schema/terms/alpineFreshwaterPond
http://eol.org/schema/terms/alpineFreshwaterStream
http://eol.org/schema/terms/alpinePasturelandFreshwaterPond
http://purl.obolibrary.org/obo/ENVO_00000472
http://eol.org/schema/terms/bogPond
http://eol.org/schema/terms/freshwaterAquarium
http://eol.org/schema/terms/freshwaterFishPond
http://purl.obolibrary.org/obo/ENVO_00000243
https://eol.org/schema/terms/CNVC_D320
http://purl.obolibrary.org/obo/ENVO_00000236
https://eol.org/schema/terms/CNVC_M061
https://eol.org/schema/terms/CNVC_M069
https://eol.org/schema/terms/CNVC_D323
http://purl.obolibrary.org/obo/ENVO_00000053
https://eol.org/schema/terms/CNVC_M071
https://eol.org/schema/terms/esl_ISO
https://eol.org/schema/terms/esl_LEM
http://purl.obolibrary.org/obo/ENVO_00000231
https://eol.org/schema/terms/CNVC_M870
https://eol.org/schema/terms/CNVC_D029
https://eol.org/schema/terms/CNVC_M876
https://eol.org/schema/terms/CNVC_M877
https://eol.org/schema/terms/CNVC_M063
https://eol.org/schema/terms/esl_PLA
https://eol.org/schema/terms/esl_POT
http://eol.org/schema/terms/riparianWetland
https://eol.org/schema/terms/CNVC_M075
https://eol.org/schema/terms/CNVC_M075_canopy
https://eol.org/schema/terms/CNVC_M075_herb
https://eol.org/schema/terms/CNVC_M075_shrub
https://eol.org/schema/terms/CNVC_F016
https://eol.org/schema/terms/usnvc_2_C_2
https://eol.org/schema/terms/usnvc_2_C_2_Nb
https://eol.org/schema/terms/usnvc_2_C_2_Na
https://eol.org/schema/terms/usnvc_2_C_2_Na_canopy
https://eol.org/schema/terms/usnvc_2_C_2_Na_epiphyte
https://eol.org/schema/terms/usnvc_2_C_2_Na_herb
https://eol.org/schema/terms/usnvc_2_C_2_Na_moss
https://eol.org/schema/terms/usnvc_2_C_2_Na_shrub
https://eol.org/schema/terms/CNVC_F013
https://eol.org/schema/terms/usnvc_2_C_4
https://eol.org/schema/terms/usnvc_2_C_4_Np
https://eol.org/schema/terms/usnvc_2_C_4_Ne
https://eol.org/schema/terms/usnvc_2_C_4_Ne_canopy
https://eol.org/schema/terms/usnvc_2_C_4_Ne_herb
https://eol.org/schema/terms/usnvc_2_C_4_Nd
https://eol.org/schema/terms/usnvc_2_C_4_Nd_canopy
https://eol.org/schema/terms/usnvc_2_C_4_Nd_herb
https://eol.org/schema/terms/usnvc_2_C_4_Nc
https://eol.org/schema/terms/usnvc_2_C_4_Nb
https://eol.org/schema/terms/usnvc_2_C_3
https://eol.org/schema/terms/usnvc_2_C_3_Ef
